id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
12032969,,<p>Text Field not added into imageview . You can add textfield on viewfor user interaction enabled. First you can add imageview and then add text field on the view.</p> <p>Like This--</p> <p><code>[self.view addSubview:imgV]; [self.view addSubview: textField];</code></p>,,,0,,2012-08-20 06:14:22.080000 UTC,,2012-08-20 06:14:22.080000 UTC,,,,,1206763,12032095,2,0,,
32564949,,<p>I have researched for this and mainly I checked all information <a href= https://github.com/Alamofire/Alamofire rel= nofollow >of Alamofire on github</a>. In this page I have found solution and it is my main and big mistake is that Alamofire have not support of ios 7. It Requires ios 8+.</p> <p><a href= http://i.stack.imgur.com/KcLMZ.png rel= nofollow ><img src= http://i.stack.imgur.com/KcLMZ.png alt= requirements from Alamofire ></a></p> <p>Above My code is right and good for web service api. There is no problem in URL or in Code. My problem is for ios 7.0 which is not supported so this problem occured.</p> <p>So It is my own mistake not of Alamofire Framework or code. But is should support ios7 because we can't ignore ios version 7 for our projects. There are may be lots of devices having ios7. Thanks for all support.</p>,,,0,,2015-09-14 12:34:07.233000 UTC,,2015-09-14 12:34:07.233000 UTC,,,,,3463712,32558225,2,0,,
32243392,,<p>The connection reset is likely to be caused by <a href= https://issues.apache.org/jira/browse/HTTPCLIENT-1655 rel= nofollow >HTTPCLIENT-1655</a>. Please try the latest <a href= https://github.com/apache/httpclient/commits/4.5.x rel= nofollow >4.5.x snapshot</a> and see if that fixes the problem.</p>,,,0,,2015-08-27 07:39:12.707000 UTC,,2015-08-27 07:39:12.707000 UTC,,,,,335638,32180868,2,0,,
28272907,,<p>You can use vi editor. Type:</p> <pre><code>vi -o mysql.dump mytable.dump </code></pre> <p>to open both whole dump <code>mysql.dump</code> and a new file <code>mytable.dump</code>. Find the appropriate insert into line by pressing <code>/</code> and then type a phrase for example: insert into `mytable`  then copy that line using <code>yy</code>. Switch to next file by <code>ctrl+w</code> then <code>down arrow key</code> paste the copied line with <code>pp</code>. Finally save the new file by typing <code>:wq</code> and quite vi editor by <code>:q</code>.</p> <p>Note that if you have dumped the data using multiple inserts you can copy (yank) all of them at once using <code>Nyy</code> in which <code>N</code> is the number of lines to be copied.</p> <p>I have done it with a file of 920 MB size.</p>,,,0,,2015-02-02 07:28:34.387000 UTC,,2015-02-02 07:28:34.387000 UTC,,,,,487460,1013852,2,0,,
6496389,,<p>You can use </p> <p><a href= http://sourceforge.net/projects/itextsharp/ rel= nofollow >http://sourceforge.net/projects/itextsharp/</a> OR <a href= http://sourceforge.net/projects/clown/ rel= nofollow >http://sourceforge.net/projects/clown/</a></p>,,,0,,2011-06-27 17:09:37.100000 UTC,,2011-06-27 17:09:37.100000 UTC,,,,,395255,6496335,2,1,,
23790867,,<p>Your selector for the click event is wrong. Must be:</p> <pre><code>$( #selecaoList a ).click(function() ... </code></pre>,,,0,,2014-05-21 18:16:05.783000 UTC,,2014-05-21 18:16:05.783000 UTC,,,,,2992323,23790817,2,1,,
23778424,,<p>According to my theory this changes nothing. In C#/managed nothing much different will happen than if you'd load a DLL into a native program. The DLL will allocate heap memory and since that resource belongs to the process it will persist even if the DLL is unloaded.</p> <p>Things would change if you'd have a purely managed DLL. You could then load it into an app domain and dispose the DLL alltogether with the App-Domain...</p> <p>So solutions? The hard way would be similar to the 64-Bit Process with 32-Bit DLL Problem. Create a separate process load the DLL and do remote calls. This is cumbersome but if it is only a vew calls it may be worth it.</p> <p>Other: Not that I know of but fixing the DLL's code.</p>,,,0,,2014-05-21 08:54:04.647000 UTC,,2014-05-21 08:54:04.647000 UTC,,,,,3631770,23778239,2,1,,
7253563,,<p>If you are working in a MS Windows environment only you can maybe avoid this restriction by using the MAPI32.DLL.</p> <p>Have a look at my previous post <a href= http://stackoverflow.com/questions/809538/how-to-send-email-using-default-email-client/1318417#1318417 >How to send email using default email client?</a> </p>,,,0,,2011-08-31 06:57:48.913000 UTC,,2011-08-31 06:57:48.913000 UTC,,,,,129233,7253423,2,1,,
32113680,,<p>Java and Regex both have special escape sequences and both of them begin with <code>\</code>. </p> <p>Your issue lies in writing a string literal in Java. Java's escape sequences are resolved at compile time long before the string is passed into your Regex engine for parsing.</p> <p>The sequence <code> \+ </code> would throw an error as this is not a valid Java string.</p> <p>If you want to pass <code>\+</code> into your Regex engine you have to explicitly let Java know you want to pass in a backslash character using <code> \\+ </code>.</p> <p>All valid Java escape sequences are as follows:</p> <pre><code>\t Insert a tab in the text at this point. \b Insert a backspace in the text at this point. \n Insert a newline in the text at this point. \r Insert a carriage return in the text at this point. \f Insert a formfeed in the text at this point. \' Insert a single quote character in the text at this point. \ Insert a double quote character in the text at this point. \\ Insert a backslash character in the text at this point. </code></pre>,,,0,,2015-08-20 08:49:59.667000 UTC,,2015-08-20 08:49:59.667000 UTC,,,,,5024654,32112980,2,1,,
34331766,,<p>Look at the SymmetricExceptWith method of the HashSet class <a href= https://msdn.microsoft.com/en-us/library/bb336848(v=vs.110).aspx rel= nofollow >https://msdn.microsoft.com/en-us/library/bb336848(v=vs.110).aspx</a></p> <pre><code>var seperator =  .ToCharArray(); string s1 = Apple Mango Cherry ; string s2 = Apple Mango Cherry Pear ; string[] a1 = s1.Split(seperator); string[] a2 = s2.Split(seperator); var difference = new HashSet&lt;string&gt;(a1); difference.SymmetricExceptWith(a2); </code></pre> <p>You could easily refactor this to remove the additional assignments.</p>,,,0,,2015-12-17 10:05:51.517000 UTC,,2015-12-17 10:05:51.517000 UTC,,,,,5488982,34331287,2,1,,
899248,,<p>Padding on the outer div will get the desired effect.</p> <pre><code>&lt;html&gt; &lt;head&gt; &lt;style&gt; #outer{ padding: 0 50px; border:1px solid black; /*for visualization*/ } #inner{ border:1px solid red; /*for visualization*/ } &lt;/style&gt; &lt;/head&gt; &lt;body&gt; &lt;div id= outer &gt; &lt;div id= inner &gt; 100px smaller than outer &lt;/div&gt; &lt;/div&gt; &lt;/body&gt; &lt;/html&gt; </code></pre>,,,0,,2009-05-22 18:19:51.277000 UTC,,2009-05-22 18:19:51.277000 UTC,,,,,1672,899107,2,1,,
5871215,,<p>This app will always just hang (whether winforms or WPF) because you've got an infinite loop running everything it does on the UI thread. Your app hangs because you're not allowing the UI thread any time to process user input (such as resizing the window or trying to close the app).</p> <p>With regard to your performance: have you tried profiling your code? I suspect that the problem is to do with you repeatedly hammering a webserver for an image since you're never likely to get enough requests-per-second to make any kind of real-time video from static images. (There's a reason that we have video streaming codecs!)</p>,,,0,,2011-05-03 14:40:00.407000 UTC,,2011-05-03 14:40:00.407000 UTC,,,,,281678,5864002,2,1,,
4377738,,<p>Try to test model off your application using TDD. Write test first. Make test fail. Write production code. Make test pass! I don't think you have to test controller and view because they don't have bugs which can't be fixed quick?</p>,,,0,,2010-12-07 14:33:01.190000 UTC,,2010-12-07 14:33:01.190000 UTC,,,,,11926,4377194,2,1,,
19901095,,<p>I guess TCP is the answer you want. The server is <a href= http://www.grepcode.com/file/repository.cloudera.com/content/repositories/releases/org.apache.hadoop/hadoop-hdfs/2.0.0-cdh4.3.0/org/apache/hadoop/hdfs/server/datanode/DataXceiverServer.java?av=f rel= nofollow >DataXceiverServer</a> and the client is <a href= http://www.grepcode.com/file/repository.cloudera.com/content/repositories/releases/org.apache.hadoop/hadoop-hdfs/2.0.0-cdh4.3.0/org/apache/hadoop/hdfs/DFSClient.java#DFSClient rel= nofollow >DFSClient</a>. Basiclly they use the Java Socket API.</p>,,,0,,2013-11-11 07:36:50.080000 UTC,,2013-11-11 07:36:50.080000 UTC,,,,,1038826,19899083,2,2,,
34581872,,<p>If logging into ALM first and then connecting to ALM through UFT does not work (as suggested by Vvvaib above) then try this: - Open UFT as an administrator (right-click on icon select Run as Administrator ) and then try logging into ALM.</p>,,,0,,2016-01-03 21:35:15.907000 UTC,,2016-01-03 21:35:15.907000 UTC,,,,,4302517,29393210,2,2,,
26069350,,<p>Triggering a click with a timeout should work fine. You could even do it recursively if you never want it to end. Also you can set a variable to decide when to stop the rotation</p> <pre><code>$(function() { $('.thumb').click(function(event isAutoClick){ //Is Not automatic click set false if (!isAutoClick) isRotationActive = false; //Other Click Code }); //If hover over banner stop rotation $( #banner ).on( mouseover  function() { isRotationActive = false; }); rotate($( .thumb ) 0); }); var isRotationActive = true; function rotate($clickables currentIndex) { //Make sure currentIndex is valid currentIndex = currentIndex % $clickables.length; //Trigger current click $clickables.eq(currentIndex).trigger( click  [true]); //Passes [true] for isAutoClick //Call again in 1 second with the next index setTimeout(function() { isRotationActive &amp;&amp; rotate($clickables currentIndex + 1) } 1000); } </code></pre> <p>Updated Fiddle here: <a href= http://jsfiddle.net/unn9s4yf/3/ rel= nofollow >http://jsfiddle.net/unn9s4yf/3/</a></p>,,,0,2014-09-26 23:08:47.547000 UTC,2014-09-26 22:45:55.280000 UTC,,2014-09-26 23:14:16.170000 UTC,2014-09-26 23:14:16.170000 UTC,,3900153,,3900153,26069228,2,0,,
5819787,,<p>I've expanded this with a bit more detail.</p> <p>If you are reasonably sure of the encoding of the text in the database you can do <code>text.decode('cp1252')</code> to get a Unicode string. If the guess is wrong this will likely blow up with an exception or the decoder will 'disappear' some characters. </p> <p>Creating a decoder along the lines you describe (modifying <code>cp1252.py</code>) is easy. You just need to define the translation table from bytes to Unicode characters.</p> <p>However if not all of the text in the database has the same encoding your decoder will need some rules to decide which is the correct mapping. In this case you may want punt and use the <a href= http://pypi.python.org/pypi/chardet rel= nofollow ><strong>chardet module</strong></a> which can scan the text and make a guess the encoding.</p> <p>Maybe the best approach would be try to decode using the most likely encoding (cp1252) and if that fails fallback to using chardet to guess the correct encoding.</p> <p>If you use <code>text.decode()</code> and/or chardet you'll end up with a Unicode string. Below is a simple routine which can translate characters in a Unicode string e.g. convert curly quotes to ASCII :</p> <pre><code>CHARMAP = [ (u'\u201c\u201d' ' ') (u'\u2018\u2019' ' ) ] # replace with text.decode('cp1252') or chardet text = u'\u201cit\u2019s probably going to work\u201d he said' _map = dict((c r) for chars r in CHARMAP for c in list(chars)) fixed = ''.join(_map.get(c c) for c in text) print fixed </code></pre> <p>Output:</p> <pre><code> it's probably going to work  he said </code></pre>,,,0,,2011-04-28 13:56:30.043000 UTC,,2011-04-29 21:30:26.957000 UTC,2011-04-29 21:30:26.957000 UTC,,538718,,538718,5819586,2,0,,
28435729,,<p>In this case the click event can provide the file Url's string value to another activity via the <a href= http://stackoverflow.com/questions/5265913/how-to-use-putextra-and-getextra-for-string-data >putExtra</a></p> <p>look at the <a href= https://parse.com/docs/android/api/com/parse/ParseFile.html rel= nofollow >docs</a> for calling $FileObj.'getUrl' that retrieves url as Type string</p> <p>working with images in persistence you should store both full-sz and thumb-sz working with the thumb in list-adapter context. </p> <p>So if u have store the bitmap for the thumbs file on parse with <strong> getUrl </strong> you can operate on the URL value of the file( its useful in frameworks like 'Volley')</p> <p>Read up on <a href= https://github.com/codepath/android_guides/wiki/Using-an-ArrayAdapter-with-ListView rel= nofollow >using adapters</a> particularly getView to load the bitmap whenever you need to provide the bmp to a list adapter from your image lib. </p> <p>Pass the File-Url-string to new activity in Extra String Value </p> <p>Use <a href= http://www.androidhive.info/2014/05/android-working-with-volley-library-1/ rel= nofollow >Volley</a> for your networking/file retreival and bitmap caching. bit of a guess but Volley and parse should be OK. </p>,,,0,,2015-02-10 15:42:27.637000 UTC,,2015-02-10 15:49:12.013000 UTC,2015-02-10 15:49:12.013000 UTC,,560435,,560435,28426515,2,0,,
37202658,,<p>Try with this:</p> <pre><code>dataSet.setDrawValues(false); </code></pre> <p>Check this <a href= https://github.com/PhilJay/MPAndroidChart/wiki/The-ChartData-class rel= nofollow >link</a> for more details.</p> <blockquote> <p><strong>Edit 1:</strong></p> </blockquote> <p>Replace</p> <pre><code>xAxis.setPosition(XAxisPosition.BOTH_SIDED); </code></pre> <p>With</p> <pre><code>xAxis.setPosition(XAxis.XAxisPosition.BOTTOM); </code></pre> <blockquote> <p><strong>Edit 2:</strong></p> </blockquote> <p>Try to add:</p> <pre><code>xAxis.disableGridDashedLine(); </code></pre>,,,0,,2016-05-13 06:26:56.320000 UTC,,2016-05-13 07:52:17.283000 UTC,2016-05-13 07:52:17.283000 UTC,,4707177,,4707177,37200709,2,0,,
20153570,,<p>One fundamental: You effectively should not need to retrieve your discriminator column from DB. You should already have that information within the code of which you use in your @DiscriminatorValue tags. If you need read that from DB reconsider carefully the way you are assigning discriminators.</p> <p>If you need it in final entity object one good practice can be to implement an Enum from discriminator value and return store it in a @Transient field:</p> <pre><code>@Entity @Table(name= tablename ) @DiscriminatorValue(Discriminators.SubOne.getDisc()) public class SubClassOneEntity extends SuperClassEntity { ... @Transient private Discriminators discriminator; // Setter and Getter ... } public enum Discriminators { SubOne ( Sub1 ) SubOne ( Sub2 ); private String disc; private Discriminators(String disc) { this.disc = disc; } public String getDisc() { return this.disc; } } </code></pre>,,,0,,2013-11-22 20:06:04.777000 UTC,,2013-11-22 20:12:43.737000 UTC,2013-11-22 20:12:43.737000 UTC,,1843786,,1843786,3245142,2,0,,
34859712,,<p>Since Python 3.3 <a href= https://docs.python.org/3/whatsnew/3.3.html rel= nofollow >hash randomization is enabled by default</a> for security reasons. </p> <p>The concern is that an attacker can feed a specially crafted program input that led to many hash collisions. This will cause the dictionary to perform at worse case scenario and may effectively cause a denial of service on a system.</p> <p>Many other languages that are often used for web programming also implemented hash randomization in roughly the same timeframe with their respective hash maps.</p> <p>Prior to hash randomization being implemented due to collision resolution and internal hash table resizing you may not end always up with the same order if you use different sequence of inserts and removes that produces the same set of final keys but you'd usually get the same ordering in a dictionary when you insert and remove keys in the same sequence. However this was an accident of implementation which was never guaranteed by the language specification.</p>,,,0,,2016-01-18 16:36:44.810000 UTC,,2016-01-18 16:49:40.737000 UTC,2016-01-18 16:49:40.737000 UTC,,309412,,309412,34859514,2,1,,
12109034,,<p>These questions have been asked a few times before so rather than regurgitating what has already been said here are some links that should give you all the information that you are after:</p> <p><a href= http://stackoverflow.com/questions/102558/biggest-advantage-to-using-asp-net-mvc-vs-web-forms >Biggest advantage to using ASP.Net MVC vs web forms</a></p> <p><a href= http://msdn.microsoft.com/en-us/magazine/dd942833.aspx rel= nofollow >Comparing Web Forms And ASP.NET MVC - MSDN Magazine</a></p> <p><a href= http://blog.mikecouturier.com/2011/03/aspnet-web-forms-versus-net-mvc.html rel= nofollow >http://blog.mikecouturier.com/2011/03/aspnet-web-forms-versus-net-mvc.html</a></p> <p>But my thoughts very briefly are:</p> <p>The MVC framework (asp.net) has been out since 13 March 2009 when the first stable release was.. well released.</p> <p>Between then and now the team at microsoft have made a huge number of improvments and I'm sure into the future they will make even more.</p> <p>They key point for me is testability of applications built in MVC. They are just easier to Unit test this might not be important to you.. although it should be.</p> <p>Dependency injection is another thing that is baked in with MVC 3 if you like the SOLID principles then DI will be something you are interested in. </p> <p>Then there is the flexibility of it This article talks about the <a href= http://codeclimber.net.nz/archive/2009/04/08/13-asp.net-mvc-extensibility-points-you-have-to-know.aspx rel= nofollow >13 points of extension</a> It is a little out of date now but still worth a read.</p> <p>For me it's all about the benefits of MVC over webforms.</p> <p>With all that said I have to ask you </p> <blockquote> <p>Why would you not use it?</p> </blockquote> <p>And I am aware that you might have a good reason not to one example might be if you have a team of developers who are all <a href= http://wekeroad.com/2008/07/27/asp-net-mvc-avoiding-tag-soup/ rel= nofollow >control gymnasts</a> with a love for viewstate and things webforms then a move to MVC might not be a good idea for you.</p>,,,0,,2012-08-24 11:59:43.690000 UTC,,2012-08-24 12:05:22.187000 UTC,2012-08-24 12:05:22.187000 UTC,,646452,,646452,12104240,2,1,,
37599662,,<p>Boost.Log composes the file name in the encoding that is native for the underlying operating system. On Windows the file name is a UTF-16 string (the character type is <code>wchar_t</code>) on most POSIX systems it is typically UTF-8 (the character type is <code>char</code>).</p> <p>In order to produce the file name in the native encoding the <a href= http://www.boost.org/doc/libs/1_61_0/libs/log/doc/html/boost/log/sinks/file/as_file_name_composer.html rel= nofollow ><code>as_file_name_composer</code></a> adapter creates a stream that performs character code conversion as needed when the adapted formatter is invoked. This basically lets you use both narrow and wide strings in the formatter as long as the encoding can be converted to the native one. You have to know though that the same-typed strings are assumed to have the same encoding so if the native multibyte encoding is UTF-8 then all your narrow strings must also be UTF-8.</p> <p>When character code conversion happens the stream uses a locale that you can provide as the second argument for <code>as_file_name_composer</code>. By default the locale is default-constructed. If your default-constructed locale is not UTF-8 then the conversion will produce incorrect result which I think is what's happening. You have to either set up your global locale to be UTF-8 or create a UTF-8 locale and pass it to the <code>as_file_name_composer</code> adapter. You can use <a href= http://www.boost.org/doc/libs/1_61_0/libs/locale/doc/html/index.html rel= nofollow >Boost.Locale</a> to generate a UTF-8 locale easily.</p>,,,0,,2016-06-02 18:34:15.533000 UTC,,2016-06-02 18:34:15.533000 UTC,,,,,4636534,37589445,2,0,,
25029425,,<p>This is fully woriking and showing folder names ive just tested it</p> <pre><code> private void listFiles(String dirFrom) throws IOException { Resources res = getResources(); // if you are in an activity AssetManager am = res.getAssets(); String[] fileList = am.list(dirFrom); ArrayList&lt;Drawable&gt; dList = new ArrayList&lt;&gt;(); if (fileList != null) { for (int i = 0; i &lt; fileList.length; i++) { Log.d( FOLDER  fileList[i]); } } </code></pre> <p>Call the listAssetFiles with the root folder name of your asset folder.</p> <pre><code>listAssetFiles( root_folder_name_in_assets ); </code></pre> <p>If the root folder is the asset folder then call it with</p> <pre><code> listAssetFiles( ); </code></pre>,,,0,,2014-07-30 05:31:40.813000 UTC,,2014-07-30 05:31:40.813000 UTC,,,,,3150726,25028769,2,0,,
20206161,,<p>If the plot window in RStudio is too small you will get this error.</p> <p>Keeping that in mind two options to try are:</p> <ol> <li>Enlarge the plot window :-)</li> <li>Try plotting with the standard graphics device (which I believe should be <code>x11()</code> for you).</li> </ol>,,,0,,2013-11-26 00:14:36.743000 UTC,,2013-11-26 00:14:36.743000 UTC,,,,,1270695,19748232,2,0,,
14186044,,<p>You can use <code>ObjectOutputStream</code> to send Strings or any other kind of <code>Object</code> via <code>writeObject</code>.</p>,,,0,,2013-01-06 19:50:27.023000 UTC,,2013-01-06 19:50:27.023000 UTC,,,,,1492861,14185173,2,0,,
26129180,,<p>I have some advancement in the task: Adding:</p> <pre><code>add_post_type_support('dwqa-question' array('thumbnail')); add_theme_support('post-thumbnails'); </code></pre> <p>in the functions.php alows me to asign featured image from the back end wich i show in front end with:</p> <pre><code>&lt;div class= topic_image &gt;&lt;?php the_post_thumbnail('thumbnail');?&gt;&lt;/div&gt; </code></pre> <p>Now the problem is how to assign featured image from the front end. I came up with the folowing code wich looks logical but doesn't work </p> <pre><code>&lt;input type= file name= imageFeatured id= imageFeeatured /&gt; &lt;?php if ( ! empty( $_POST[ 'post-thumbnails' ] ) ) $thumbnail_field = esc_html( $_POST[ 'post-thumbnails' ] ); else $thumbnail_field = 'imageFeatured'; if ( ! empty( $_FILES ) ) { foreach ( $_FILES as $file =&gt; $array ) $newupload = insert_attachment( $file $pid $thumbnail_field ); } //attachment helper function function insert_attachment( $file_handler $post_id $set_thumb = false ) { if ( UPLOAD_ERR_OK !== $_FILES[ $file_handler ]['error'] ) return false; require_once ABSPATH . 'wp-admin/includes/image.php'; require_once ABSPATH . 'wp-admin/includes/file.php'; require_once ABSPATH . 'wp-admin/includes/media.php'; $attach_id = media_handle_upload( $file_handler $post_id ); //set post thumbnail (featured) if ( $attach_id &amp;&amp; $set_thumb ) update_post_meta( $post_id 'thumbnail' $attach_id ); return $attach_id; } ?&gt; </code></pre>,,,0,,2014-09-30 20:08:10.157000 UTC,,2014-09-30 20:08:10.157000 UTC,,,,,4092509,26108101,2,0,,
30019384,,<p>If It will be a realtime game you can use socket.io + node.js. And for registering your users passport.js (also to integrate it with socket use passport.socketio) </p> <p>With socket.io you can send events over websocket and clients can join rooms. </p> <p>For Android socket.io client you can use <a href= https://github.com/nkzawa/socket.io-client.java rel= nofollow >https://github.com/nkzawa/socket.io-client.java</a></p>,,,0,,2015-05-03 21:04:44.683000 UTC,,2015-05-03 21:04:44.683000 UTC,,,,,3928819,30013447,2,0,,
29778741,,<p>Your thinking has some sense if looking at the constant NULL but it's much aggravating if thinking about variable or field or bind variable which can be NULL. Just for example:</p> <pre><code>select * from table where field &gt; 5 </code></pre> <p>would raise an exception if field would contain null values.</p> <pre><code>select * from table1 t1 start with parent_id is null connect by parent_id = prior id </code></pre> <p>would raise an exception if parent_id would be null (yes... look at connect by clause)... and so on.</p> <p>Oracle uses the rule: almost every operation with null (except of specially designed) would lead the null result too. a = null would produce null. a &lt;> null would produce null. a in (123null5) would produce null. And so on. Sometimes it can be used for simplifying the code. Just for example:</p> <pre><code>SQL&gt; create table t$t(a integer b integer check(a &lt; b)); Table created SQL&gt; insert into t$t values (1 2); 1 row inserted SQL&gt; insert into t$t values (1 0); ORA-02290: check constraint (AP.SYS_C00700649) violated SQL&gt; insert into t$t values (1 null); 1 row inserted SQL&gt; insert into t$t values (null null); 1 row inserted </code></pre>,,,0,,2015-04-21 17:03:39.913000 UTC,,2015-04-21 17:03:39.913000 UTC,,,,,3283644,29778232,2,0,,
2822977,,<p>If the files are always going to be in the same directory as your application use the <a href= http://msdn.microsoft.com/en-us/library/system.windows.forms.application.executablepath.aspx rel= nofollow >Application.ExecutablePath</a> to locate the working directory for the files from within your code then you can reference them no matter what.</p>,,,0,,2010-05-12 21:46:21.873000 UTC,,2010-05-12 21:46:21.873000 UTC,,,,,34504,2822951,2,0,,
35864289,,<p>You already have indexes on <code>users.user_id</code> and <code>events.event_id</code> if these columns have been defined as your primary keys.</p> <p>The <code>users_events</code> table has two indexes (either explicitly created by you or automatically created by the foreign key constraint).</p> <p>The first query only requires from the indexes mentioned above and would not benefit from any other.</p> <p>The second query would benefit from an additional index on the <code>events</code> table. </p>,,,0,,2016-03-08 10:02:27.090000 UTC,,2016-03-08 10:02:27.090000 UTC,,,,,4862445,35861904,2,0,,
37456071,,<p>You can try the following construction recreate the checkgroup so that it is up to date. Maybe a bit overkill but it should do the trick.</p> <pre><code> private CheckGroup&lt;MyObject&gt; group; private IModel&lt;MyObject&gt; selectedObjects; public MyCurrentPanel() { selectedObjects = new CompoundPropertyModel&lt;MyObject&gt;(new MyObject()); group = createCheckGroup(); group.setOutputMarkupId(true); add(group); } public CheckGroup&lt;MyObject&gt; createCheckGroup() { CheckGroup&lt;MyObject&gt; newGroup = new CheckGroup&lt;MyObject&gt;(ID MyCurrentPanel.this.selectedObjects); ListView&lt;MyObject&gt; objectList = new ListView&lt;MyObject&gt;(ID values) { @Override protected void populateItem(ListItem&lt;MyObject&gt; item) { Check&lt;MyObject&gt; check = new Check&lt;MyObject&gt;(TIME_CHECK item.getModel()); Label l = new Label(TIME_LABEL item.getModel()); item.add(check); item.add(l); } } newGroup.add(objectList); newGroup.add(new AjaxFormChoiceComponentUpdatingBehavior() { @Override protected void onUpdate(AjaxRequestTarget target) { System.out.println( Selected objects: +selectedObjects.size()); CheckGroup&lt;MyObject&gt; updateGroup = createCheckGroup(); updateGroup.setOutpurMarkupId(true); MyCurrentPanel.this.group.replaceWith(updateGroup); MyCurrentPanel.this.group = updateGroup; target.add(MyCurrentPanel.this.group); } }); } </code></pre>,,,0,,2016-05-26 08:55:58.023000 UTC,,2016-05-26 08:55:58.023000 UTC,,,,,6380898,37134566,2,0,,
20907021,,<p>I didn't mention or realize when I posted that I am using Google Maps SDK (1.6.1.6332) and that the google maps sdk uses core data as well. I was observing <code>NSManagedObjectContextDidSaveNotification</code> in my app delegate but failed to filter notifications. Therefore google maps was sending out the <code>NSManagedObjectContextDidSaveNotification</code> and my app was attempting to merge those changes which was the source of my problem. </p> <p>I don't know if this is the best solution but works for my purposes. Since I am testing the notification in my app delegate I only have a reference to my main MOC so I use it to make sure the notification didn't come from it then I test if the notification came from the class of interest by testing the string description of the notification (which contains multiple instances of the class of interest that needs to be merged). Doing so blocks google maps from attempting to merge its changes with my model. Props to @Leonardo for his input which ultimately lead to the answer.</p> <pre><code>- (void)mergeChanges:(NSNotification *)notification { NSLog(@ saved changes called ); if (notification.object != self.managedObjectContext) { NSLog(@ call was not main MOC ); NSString *testingString = notification.description; if ([testingString rangeOfString:@ HNDemoResponse ].location != NSNotFound) { [self performSelectorOnMainThread:@selector(updateMainContext:) withObject:notification waitUntilDone:YES]; }else NSLog(@ call was goole maps ); } } </code></pre>,,,0,,2014-01-03 15:26:36.633000 UTC,,2014-01-03 15:26:36.633000 UTC,,,,,1475197,20524284,2,0,,
7692246,,<p>In the implementation of <code>delete_if</code> the code can verify the value returned from <code>yield</code> to decide whether or not to delete the given entry from the array.</p> <p>You can read <a href= http://www.ruby-doc.org/docs/ProgrammingRuby/html/tut_containers.html rel= nofollow >Implementing Iterators</a> in the Programming Ruby guide for more details but it would looks something like:</p> <pre><code>class Array def delete_if reject { |i| yield i }.to_a end end </code></pre> <p>The above uses <code>yield</code> to pass each item in the array to the block associated with the call to <code>delete_if</code> and implicitly returns the value of the <code>yield</code> to the outer <code>reject</code> call.</p>,,,0,,2011-10-07 19:53:48.987000 UTC,,2011-10-07 19:53:48.987000 UTC,,,,,131887,7692057,2,0,,
27449603,,<p>Put this in your onCreate() method:</p> <pre><code>getWindow().setFlags(LayoutParams.FLAG_SECURE LayoutParams.FLAG_SECURE); </code></pre> <p>The problem might be your reference this worked fine when I tested it:</p> <pre><code>public class FlagSecureTestActivity extends Activity { @Override public void onCreate(Bundle savedInstanceState) { super.onCreate(savedInstanceState); getWindow().setFlags(LayoutParams.FLAG_SECURE LayoutParams.FLAG_SECURE); setContentView(R.layout.main); } } </code></pre>,,,0,,2014-12-12 18:11:28.050000 UTC,,2014-12-12 18:11:28.050000 UTC,,,,,4296404,27427515,2,0,,
25549249,,<p>Without quantifier (<code>*</code> <code>+</code> or <code>{mn}</code>) it only match a single character. In addition to that <code>[A-Z]</code> match only uppercase alphabet. You need to specify <code>[a-z]</code> too. (or specify <code>i</code> flag to ignore case)</p> <pre><code>$text = preg_replace('#\([A-Za-z0-9]+\)#' '' $text); </code></pre>,,,0,,2014-08-28 12:49:43.717000 UTC,,2014-08-28 12:49:43.717000 UTC,,,,,2225682,25549210,2,0,,
33546627,,<p>Try this:</p> <pre><code> echo &lt;label for='body'&gt;توضیحات: &lt;/label&gt; &lt;br /&gt; ; echo &lt;textarea name='body' id='body' cols='' rows='' style='width:300px ;height:300px;'&gt; </code></pre>,,,0,,2015-11-05 14:05:17.283000 UTC,,2015-11-05 14:05:17.283000 UTC,,,,,3115085,33546421,2,0,,
931389,,<p>If you mean <a href= http://www.microsoft.com/downloads/details.aspx?FamilyID=EC2CA85D-B255-4425-9E65-1E88A0BDB72A&amp;displaylang=en rel= nofollow >Microsoft .NET Framework 3.0 Service Pack 1</a>  I don't think so. However it's supposed to be backwards-compatible more or less.</p>,,,0,,2009-05-31 05:34:38.043000 UTC,,2009-05-31 05:34:38.043000 UTC,,,,,47773,931380,2,0,,
