id	title	body	accepted_answer_id	answer_count	comment_count	community_owned_date	creation_date	favorite_count	last_activity_date	last_edit_date	last_editor_display_name	last_editor_user_id	owner_display_name	owner_user_id	parent_id	post_type_id	score	tags	view_count
14047264		"<p>From <a href=""http://code.google.com/p/anymote-protocol/"" rel=""nofollow"">Anymote Protocol</a>:</p>

<p>The Anymote Protocol is a messaging protocol that applications on a remote device use to communicate with Google TV. This protocol allows developers to write applications that enable mobile phones, tablets, or other devices to interact with Google TV. You can write applications to enable handheld devices to act either as fully-fledged remote TV controllers or to have some part of an application connect to Google TV. For example, you might build an application that runs on a mobile phone, but has the ability to switch to the TV to display a web page.</p>"			0		2012-12-26 22:52:50.453000 UTC		2012-12-26 22:52:50.453000 UTC	2012-12-26 22:52:50.453000 UTC	user166390		user166390			5	0		
14058700		"<p>For more information, visit <a href=""http://appixia.com"" rel=""nofollow"">appixia.com</a></p>"			0		2012-12-27 17:29:27.667000 UTC		2012-12-27 17:29:27.667000 UTC	2012-12-27 17:29:27.667000 UTC	user1228		user1228			5	0		
14251731		"<p>Reference from <a href=""http://en.wikipedia.org/wiki/Block_%28programming%29"" rel=""nofollow"">Wikipedia</a> :</p>

<p><strong>Code block</strong> is a section of code which is grouped together. Code blocks consist of one or more declarations and statements.   </p>

<blockquote>
  <p>The function of code blocks in programming is to enable groups of
  statements to be treated as if they were one statement, and to narrow
  the lexical scope of variables, procedures and functions declared in a
  block so that they do not conflict with variables having the same name
  used elsewhere in a program for different purposes.</p>
</blockquote>

<p>The notion of blocks is introduced by different syntax in different languages, but there are two broad families: </p>

<ol>
<li>The <strong>ALGOL</strong> family in which blocks are delimited by the keywords <code>begin</code> and <code>end</code>, and </li>
<li>The <strong>C</strong> family in which blocks are delimited by curly braces <code>{</code> and <code>}</code>.</li>
</ol>

<p>A programming language that permits the creation of blocks, including blocks nested within other blocks, is called a <strong>block-structured programming language</strong>.  </p>

<p>In a block-structured programming language, the names of variables and other objects such as procedures which are declared in outer blocks are visible inside other inner blocks, unless they are shadowed by an object of the same name</p>"			0		2013-01-10 06:03:09.263000 UTC		2013-01-10 06:25:50.873000 UTC	2013-01-10 06:25:50.873000 UTC	user966588		user966588			5	0		
14371247		"<p><a href=""http://processing.org/"" rel=""nofollow"">Processing</a> refers to the language built on top of Java and the minimal IDE it ships with. It is free and opensource, it runs on Linux, Mac OS X, and Windows, and can output for screens, print, 3D packages and CNC printing.</p>

<p>The language simplifies many complex concepts and eases the entry of designers, artists and non-programmers to the world of programming. </p>

<p>Over the years it was used to produce a number of astonishing projects ranging from <a href=""http://blog.blprnt.com/blog/blprnt/just-landed-processing-twitter-metacarta-hidden-data"" rel=""nofollow"">data visualization</a>, to <a href=""http://www.niklasroy.com/project/88/my-little-piece-of-privacy/"" rel=""nofollow"">physical computing</a> , <a href=""http://benhem.com/games/wayfarer"" rel=""nofollow"">games</a>, <a href=""http://www.michael-hansmeyer.com/projects/project4.html"" rel=""nofollow"">3D</a>, <a href=""http://balldroppings.com/js/"" rel=""nofollow"">sound</a>, <a href=""http://3xw.ole.kristensen.name/works/body-navigation/"" rel=""nofollow"">live perfomance</a>, and <a href=""http://processing.org/exhibition/"" rel=""nofollow"">more</a>.</p>

<p>Due to its vibrant community, Processing not only enjoys a contribution of over 100 libraries, but is also present on major mobile platforms such as <a href=""http://wiki.processing.org/w/Android"" rel=""nofollow"">Android</a> and <a href=""http://www.luckybite.com/iprocessing/"" rel=""nofollow"">iOS</a>. There are online communities for sharing Processing content, like <a href=""http://openprocessing.org/"" rel=""nofollow"">OpenProcessing</a>.</p>

<p>Some websites even allow users to learn and use Processing directly in the browser, like the Flash-driven <a href=""http://www.sketchpatch.net/"" rel=""nofollow"">SketchPatch</a> and the JavaScript-driven <a href=""http://hascanvas.com/"" rel=""nofollow"">HasCanvas</a> and <a href=""http://sketchpad.cc/"" rel=""nofollow"">Sketchpad</a>.</p>

<p>There are also Processing ports to the following languages:</p>

<ul>
<li><a href=""http://processingjs.org/"" rel=""nofollow"">JavaScript</a></li>
<li><a href=""http://sketchpatch.net/"" rel=""nofollow"">ActionScript</a></li>
<li>Python (see <a href=""http://nodebox.net/code/index.php/Home"" rel=""nofollow"">NodeBox</a>, <a href=""http://www.openendedgroup.com/field/wiki/OverviewBanners2"" rel=""nofollow"">Field</a>, <a href=""http://code.google.com/p/pyprocessing/"" rel=""nofollow"">pyProcessing</a>)</li>
<li><a href=""http://technically.us/spde/About"" rel=""nofollow"">Scala</a></li>
<li><a href=""https://github.com/rosado/clj-processing"" rel=""nofollow"">Clojure</a></li>
<li><a href=""http://ashkenas.com/codework/ruby-processing.html"" rel=""nofollow"">Ruby</a></li>
</ul>

<p>Advanced users are not constrained to the Processing IDE; they can set up <a href=""http://processing.org/learning/eclipse/"" rel=""nofollow"">Processing projects in Eclipse</a> or use <a href=""http://code.google.com/p/proclipsing/"" rel=""nofollow"">proclipsing</a>.</p>"			0		2013-01-17 02:27:06.283000 UTC		2013-01-17 02:38:21.443000 UTC	2013-01-17 02:38:21.443000 UTC	user1131435		user1131435			5	0		
14523238		"<p><a href=""http://docs.python.org/3/library/functions.html#isinstance"" rel=""nofollow""><code>isinstance</code></a> is a Python built-in function used to test whether or not a specific object is an instance of a particular class or type.  It is available in both versions 2 and 3.  Use this tag for questions explicitly dealing with the isinstance built-in.</p>

<p>The schematics for the function are below:</p>

<pre><code>isinstance(object, class-or-type-or-tuple) -&gt; bool
</code></pre>

<p>where <code>object</code> is the object to test and <code>class-or-type-or-tuple</code> is a class, type, or tuple of classes and/or types.  </p>

<p>When invoked, and given a single class or type as its second argument, the function will return either <code>True</code> or <code>False</code> depending on whether or not the first argument is an instance of the second.  Below is a demonstration:</p>

<pre><code>&gt;&gt;&gt; isinstance(1, int)
True
&gt;&gt;&gt; isinstance(1, str)
False
&gt;&gt;&gt;
</code></pre>

<p>If the function is given a tuple of classes and/or types as its second argument, it will return either <code>True</code> or <code>False</code> depending on whether or not the first argument is an instance of <em>any</em> of the classes/types contained in the tuple. Below is a demonstration:</p>

<pre><code>&gt;&gt;&gt; isinstance('a', (int, str))
True
&gt;&gt;&gt; isinstance('a', (int, bool))
False
&gt;&gt;&gt;
</code></pre>

<p>It should also be noted that the following code:</p>

<pre><code>isinstance('a', (int, str))
</code></pre>

<p>is equivalent to this:</p>

<pre><code>isinstance('a', int) or isinstance('a', str)
</code></pre>"			0		2013-01-25 13:58:09.043000 UTC		2014-02-01 03:46:52.360000 UTC	2014-02-01 03:46:52.360000 UTC	user2555451		user2555451			5	0		
14894651		"<p>Aggregation is a relationship between two classes that is best described as a ""has-a"" and ""whole/part"" relationship. It is a more specialized version of the association relationship. The aggregate class contains a reference to another class and is said to have ownership of that class. Each class referenced is considered to be part-of the aggregate class</p>"			0		2013-02-15 12:21:29.733000 UTC		2013-02-15 12:42:45.917000 UTC	2013-02-15 12:42:45.917000 UTC	user2166576		user2166576			5	0		
14894765		"<p>Using LINQ to XML, you can:</p>

<ul>
<li>Load XML from files or streams.</li>
<li>Serialize XML to files or streams.</li>
<li>Create XML trees from scratch using functional construction.</li>
<li>Query XML trees using LINQ queries.</li>
<li>Manipulate in-memory XML trees.</li>
<li>Validate XML trees using XSD.</li>
<li>Use a combination of these features to transform XML trees from one shape into another.</li>
</ul>

<p><a href=""http://msdn.microsoft.com/en-us/library/system.xml.linq.aspx"" rel=""nofollow"">MSDN Link</a></p>"			0		2013-02-15 12:28:45.463000 UTC		2013-02-15 12:56:13.283000 UTC	2013-02-15 12:56:13.283000 UTC	user2166576		user2166576			5	0		
15017005		"<p>AVM1 executes programs written in <a href=""/questions/tagged/actionscript-1"" class=""post-tag"" title=""show questions tagged 'actionscript-1'"" rel=""tag"">actionscript-1</a> and <a href=""/questions/tagged/actionscript-2"" class=""post-tag"" title=""show questions tagged 'actionscript-2'"" rel=""tag"">actionscript-2</a>.</p>"			0		2013-02-22 04:45:07.763000 UTC		2013-02-22 06:00:23.777000 UTC	2013-02-22 06:00:23.777000 UTC	user1901867		user1901867			5	0		
15042774		"<p>Use this tag for questions dealing with either of the two following topics:</p>

<ol>
<li>Addition (however, you might want to use the more descriptive <a href=""/questions/tagged/addition"" class=""post-tag"" title=""show questions tagged &#39;addition&#39;"" rel=""tag"">addition</a> tag).</li>
<li>The ASCII plus (+) character.</li>
</ol>"			0		2013-02-23 16:31:06.120000 UTC		2013-10-26 22:31:16.350000 UTC	2013-10-26 22:31:16.350000 UTC	user2555451		user2555451			5	0		
15142451		"<p>The Gradle Tomcat plugin supports running apps in an embedded Tomcat instance. See <a href=""https://github.com/bmuschko/gradle-tomcat-plugin"" rel=""nofollow"">https://github.com/bmuschko/gradle-tomcat-plugin</a> for the project home.</p>"			0		2013-02-28 18:02:00.743000 UTC		2013-02-28 18:09:38.617000 UTC	2013-02-28 18:09:38.617000 UTC	user41871		user41871			5	0		
15340161		"<p>The method's schematics are below:</p>

<pre><code>readlines([size:int]) -&gt; list of strings, each a line from the file.
</code></pre>

<p><a href=""http://docs.python.org/2/library/stdtypes.html#file.readlines"" rel=""nofollow""><code>readlines</code></a> calls the <a href=""http://docs.python.org/2/library/stdtypes.html#file.readline"" rel=""nofollow""><code>readline</code></a> method repeatedly and returns a list of the lines so read.  The <code>size</code> argument, if supplied, sets an approximate bound on the
total number of bytes in the lines returned.</p>"			0		2013-03-11 13:43:54.340000 UTC		2013-10-24 20:45:14.690000 UTC	2013-10-24 20:45:14.690000 UTC	user2555451		user2555451			5	0		
15378574		"<p><a href=""http://developer.android.com/reference/android/database/MatrixCursor.html"" rel=""nofollow""><code>MatrixCursor</code></a> is an Android mutable cursor implementation backed by an array of <code>Object</code>s. Use <a href=""http://developer.android.com/reference/android/database/MatrixCursor.html#newRow%28%29"" rel=""nofollow""><code>newRow()</code></a> to add rows. Automatically expands internal capacity as needed.</p>"			0		2013-03-13 06:38:19.507000 UTC		2013-03-13 07:07:48.093000 UTC	2013-03-13 07:07:48.093000 UTC	user1521536		user1521536			5	0		
15508453		"<p>Do not use this tag.  For more information, please visit <a href=""http://meta.stackoverflow.com"">Meta</a>.</p>"			0		2013-03-19 19:14:43.750000 UTC		2013-03-19 19:14:43.750000 UTC	2013-03-19 19:14:43.750000 UTC	user1228		user1228			5	0		
15508495		"<p>Do not use this tag.  For more information, please visit <a href=""http://meta.stackoverflow.com"">Meta</a>.</p>"			0		2013-03-19 19:16:58.450000 UTC		2013-03-19 19:16:58.450000 UTC	2013-03-19 19:16:58.450000 UTC	user1228		user1228			5	0		
15532801		"<p>For more information, please visit <a href=""http://meta.stackoverflow.com/"">Meta</a>.</p>"			0		2013-03-20 19:20:36.897000 UTC		2013-03-20 19:20:36.897000 UTC	2013-03-20 19:20:36.897000 UTC	user1228		user1228			5	0		
15623017		"<p>The ASDoc tool parses one or more <a href=""/questions/tagged/actionscript-3"" class=""post-tag"" title=""show questions tagged 'actionscript-3'"" rel=""tag"">actionscript-3</a> class definitions and <a href=""/questions/tagged/mxml"" class=""post-tag"" title=""show questions tagged 'mxml'"" rel=""tag"">mxml</a> files, and generates API language reference documentation for all public and protected methods and properties, and for all [Bindable], [DefaultProperty], [Event], [Style], and [Effect] metadata tags.</p>

<p>You can specify a single class, multiple classes, an entire namespace, or a combination of these inputs as inputs to the ASDoc tool.</p>

<p>ASDoc generates its output as a directory structure of HTML files that matches the package structure of the input class files. Also, ASDoc generates an index of all public and protected methods and properties. To view the ASDoc output, you open the index.html file in the top-level directory of the output.</p>"			0		2013-03-25 19:22:53.783000 UTC		2013-03-25 19:40:07.217000 UTC	2013-03-25 19:40:07.217000 UTC	user1901867		user1901867			5	0		
15678218		"<p>The search framework offers two modes of search input: a search dialog at the top of the screen or a search widget (<a href=""http://developer.android.com/reference/android/widget/SearchView.html"" rel=""nofollow""><code>SearchView</code></a>) that you can embed in your activity layout. In either case, the Android system will assist your search implementation by delivering search queries to a specific activity that performs searchs. You can also enable either the search dialog or widget to provide search suggestions as the user types.</p>

<p>Reference:</p>

<ul>
<li><a href=""http://developer.android.com/guide/topics/search/index.html"" rel=""nofollow"">Search Overview</a></li>
</ul>"			0		2013-03-28 09:27:44.753000 UTC		2013-03-28 09:57:18.507000 UTC	2013-03-28 09:57:18.507000 UTC	user1521536		user1521536			5	0		
15747476					0		2013-04-01 16:42:40.003000 UTC		2013-04-01 16:42:40.003000 UTC	2013-04-01 16:42:40.003000 UTC	user1228		user1228			5	0		
15747508					0		2013-04-01 16:44:02.633000 UTC		2013-04-01 16:44:02.633000 UTC	2013-04-01 16:44:02.633000 UTC	user1228		user1228			5	0		
15774683		"<p>In Joomla, an Article is a piece of content that contains text (html), which possibly links to  other resources.</p>

<p><a href=""http://docs.joomla.org/Article"" rel=""nofollow"">Documentation on Articles can be found here.</a></p>"			0		2013-04-02 21:24:44.570000 UTC		2013-04-06 20:32:22.400000 UTC	2013-04-06 20:32:22.400000 UTC	user1228		user1228			5	0		
15786123		<p>Automating web browsing activities allows us to simulate user operation on a web page thus helping in testing websites.</p>			0		2013-04-03 11:29:16.030000 UTC		2013-04-03 11:51:17.123000 UTC	2013-04-03 11:51:17.123000 UTC	user939768		user939768			5	0		
15912891					0		2013-04-09 21:28:19.513000 UTC		2013-04-09 21:28:19.513000 UTC	2013-04-09 21:28:19.513000 UTC	user1228		user1228			5	0		
15912926					0		2013-04-09 21:30:15.660000 UTC		2013-04-09 21:30:15.660000 UTC	2013-04-09 21:30:15.660000 UTC	user1228		user1228			5	0		
15913146					0		2013-04-09 21:44:26.200000 UTC		2013-04-09 21:44:26.200000 UTC	2013-04-09 21:44:26.200000 UTC	user1228		user1228			5	0		
15913507					0		2013-04-09 22:11:37.707000 UTC		2013-04-09 22:11:37.707000 UTC	2013-04-09 22:11:37.707000 UTC	user1228		user1228			5	0		
16192629					0		2013-04-24 12:56:56.967000 UTC		2013-04-24 12:56:56.967000 UTC	2013-04-24 12:56:56.967000 UTC	user1228		user1228			5	0		
16324510		"<p>Homepage:  <a href=""http://sitemaker.umich.edu/soar/home"" rel=""nofollow"">http://sitemaker.umich.edu/soar/home</a></p>"			0		2013-05-01 18:57:09.697000 UTC		2013-05-01 18:57:09.697000 UTC	2013-05-01 18:57:09.697000 UTC	user1228		user1228			5	0		
16887054		"<blockquote>
  <p><strong>Source:</strong> <a href=""http://en.wikipedia.org/wiki/Longest_common_subsequence_problem"" rel=""nofollow noreferrer"">http://en.wikipedia.org/wiki/Longest_common_subsequence_problem</a></p>
</blockquote>

<p><strong>About</strong><br><br>
lcs or Longest Common Subsequence is a problem in <strong>search optimization</strong>: Given two strings, find the common subsequence in given strings with maximum length. The problem can be solved in polynomial time using <strong>dynamic programming</strong> approach. The algorithm for solution to this problem is recursive and gives the following <strong>recursive formula</strong>.<br></p>

<p>&nbsp;&nbsp;&nbsp;If i == 0 or j == 0 &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;then &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
C[i][j] = 0<br>
&nbsp;&nbsp;&nbsp;If i,j > 0 and x<sub>i</sub> == y<sub>i</sub> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;then &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
C[i][j] = c[i-1,j-1]+1<br>
&nbsp;&nbsp;&nbsp;If i,j > 0 and x<sub>i</sub> != y<sub>i</sub>
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;then &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
C[i][j] = max(c[i,j-1],c[i-1,j ])<br></p>

<hr>

<p><strong>Pseudocode</strong></p>

<pre><code> p = A.length
 q = B.length
 for i = 1 to p
     c[i,0] = 0
 for i = 1 to q
     c[0,j] = 0
 for i = 1 to p
     for j = 1 to q
          if i ==0 or j == 0
              c[i][j] = 0
          else if(A[i] == B[j] ) 
              c[i][j] = c[i-1][j-1] + 1; 
          else 
              if(c[i][j-1]&gt;c[i-1][j])
                   c[i][j] = c[i][j-1];
              else
                   c[i][j] = c[i-1][j];
  return c
</code></pre>

<hr>

<p><strong>Application</strong></p>

<p>In Bioinformatics, the comparison of two DNA strands and similarity in these strands is given by this algorithm by computing longest common subsequence .</p>

<hr>

<p><strong>Example</strong></p>

<ul>
<li>A = A T G C G T C G A T</li>
<li>B = A T G T G A C T A G</li>
</ul>

<p><img src=""https://i.stack.imgur.com/sHi9R.png"" alt=""LCS"">
<br><br>
Longest Common Subsequence is of <strong>7</strong> characters and it is <strong>A T G T G A T</strong></p>"			0		2013-06-02 20:35:57.933000 UTC		2013-06-02 20:54:26.490000 UTC	2013-06-02 20:54:26.490000 UTC	user2273202		user2273202			5	0		
17097237		"<p>The Web Audio API specification developed by Google describes a high-level JavaScript API for processing and synthesizing audio in web applications. The primary paradigm is of an audio routing graph, where a number of AudioNode objects are connected together to define the overall audio rendering. The actual processing will primarily take place in the underlying implementation (typically optimized Assembly / C / C++ code), but direct JavaScript processing and synthesis is also supported. Google's Chrome browser implements this API since version 14, released in 2011.</p>

<p>Mozilla's Firefox browser implements a similar Audio Data API extension since version 4, implemented in 2010 and released in 2011, but Mozilla warns it is non-standard and deprecated. Some JavaScript audio processing and synthesis libraries such as Audiolet support both APIs.</p>"			0		2013-06-13 21:17:31.463000 UTC		2013-06-13 21:20:59.933000 UTC	2013-06-13 21:20:59.933000 UTC	user1693593		user1693593			5	0		
17633074		"<p>Registry virtualization is an application compatibility technology that enables registry write operations that have global impact to be redirected to per-user locations. This redirection is transparent to applications reading from or writing to the registry. It is supported starting with Windows Vista.<br>
This form of virtualization is an interim application compatibility technology; Microsoft intends to remove it from future versions of the Windows operating system as more applications are made compatible with Windows Vista and later versions of Windows.<br>
Therefore, it is important that your application does not become dependent on the behavior of registry virtualization in the system.<br>
Virtualization is intended only to provide compatibility for existing applications. Applications designed for Windows Vista and later versions of Windows should not write to sensitive system areas, nor should they rely on virtualization to remedy any problems.<br> When updating existing code to run on Windows Vista and later versions of Windows, developers should ensure that applications only store data in per-user locations or in computer locations within %alluserprofile% that properly use an access control list (ACL).<br>
Further reference:<br></p>

<ul>
<li><a href=""http://msdn.microsoft.com/en-us/library/windows/desktop/aa965884%28v=vs.85%29.aspx"" rel=""nofollow"">MSDN Registry Virtualization Page</a></li>
</ul>"			0		2013-07-13 18:32:24.920000 UTC		2013-07-13 19:58:30.933000 UTC	2013-07-13 19:58:30.933000 UTC	user1419445		user1419445			5	0		
17720461		"<p>The term ""name collision"" has been used in computer science for more than 3 decades, when referring to names in various classification systems. Most of the time, a name collision must be resolved immediately in some way, whether automatically by an operating system or compiler or manually through user input and decisions. The concept of a namespace sometimes resolves collision issues by creating different logical regions in which items with similar names can co-exist without ambiguity. In certain programming instances, a name collision might not be immediately evident, occasionally leading to hard-to-find program errors that can result from the compiler making certain assumptions about the names of items used.</p>

<p>An example of how a name collision can occur involves two directories full of files. If each directory contains a file named ""DATA"", and the contents of one directory are copied into the other, then the computer's attempts to copy the file named DATA will find that a file with the same name already exists in the target directory. This creates a name collision. In this instance, the user usually will be prompted and allowed to choose from a list of resolutions, including renaming one of the files, not copying the file or overwriting one of the files.</p>

<p>One commonly used solution for a name collision is the implementation of namespaces. A namespace is simply a way to define an area under which object names are contained. In the above example, a directory technically is a namespace, meaning multiple files can all have the same name as long as they are each in different directories.</p>

<p>From a programming perspective, a name collision can occur in situations such as multiple inheritance, overlapping variable scopes, or even with imported libraries in some languages. In general, a compiler will notice a conflict and generate a warning or error, although this might not always be the case. Other than using namespaces, collisions in many programming languages can be avoided by using qualifiers. A qualifier usually is a prefix that can be placed in front of a variable or class name to distinguish it from another variable with the same name.</p>"			0		2013-07-18 10:06:41.810000 UTC		2013-07-18 10:58:21.530000 UTC	2013-07-18 10:58:21.530000 UTC	user2140173		user2140173			5	0		
17759669		"<p>Posterizing images is a common programming skill taught to computing science students. </p>

<p>This differs from posterization within a software package, such as Photoshop, Illustrator (please add). There could be issues that may cross into the programming area for people using these products, however, I would assume the majority of questions using this tag would involve the writing of code to posterize images.</p>

<p>Here are some definitions of posterization:</p>

<p><a href=""http://en.wikipedia.org/wiki/Posterization"" rel=""nofollow"">Posterization</a> of an image entails conversion of a continuous gradation of tone to several regions of fewer tones, with abrupt changes from one tone to another. This was originally done with photographic processes to create posters. </p>

<p><a href=""http://www.cambridgeincolour.com/tutorials/posterization.htm"" rel=""nofollow"">Posterization</a> occurs when an image's apparent bit depth has been decreased so much that it has a visual impact. The term posterization is used because it can influence your photo similar to how the colors may look in a mass-produced poster, where the print process uses a limited number of color inks. This effect ranges from subtle to quite pronounced, although one's tolerance for posterization may vary.</p>

<p><a href=""http://dictionary.reference.com/browse/posterization"" rel=""nofollow"">post·er·i·za·tion</a>  [poh-ster-uh-zey-shuhn] 
noun Printing.  </p>

<ol>
<li>A process for producing a posterlike, high-contrast color
reproduction from continuous-tone art by using separation negatives
of various densities.</li>
<li>Photography . a printing process in which all tone values of a
negative are reduced to a few and the tonal separation negatives
produced are printed at different exposure levels on a high-contrast
film so that a set of flat tones results.</li>
</ol>"			0		2013-07-20 07:04:09.810000 UTC		2013-07-20 07:49:22.080000 UTC	2013-07-20 07:49:22.080000 UTC	user3956566		user3956566			5	0		
17865205		"<p>The Warhol effect or Andy Warhol effect, if the process of posterizing or finding the outline of an image.</p>

<p>By determining the luminance or intensity of each pixel and then, using a determined threshold to convert pixels to either black or white. Or by creating a posterized image on a grayscale. This creates the appearance of a sketch.</p>

<p>These black and white pixels can then be selectively replaced with contrasting or striking colors. The picture can also be divided into sections, commonly quadrants, and each section is then colored with a different set of colors.</p>

<p>Colors are frequently coupled, but sometimes a range of striking colors can be used, as would be used in a gray posterized picture. So the varying ranges of luminance would be changed to a bold or set of contrasting and bold colors.</p>

<p>The effect creates a poster like image and catches the eye, often due to the discordant of the color schemes.</p>"			0		2013-07-25 17:47:49.760000 UTC		2013-07-25 18:33:27.753000 UTC	2013-07-25 18:33:27.753000 UTC	user3956566		user3956566			5	0		
18287219		"<p>The temperature of a device is a <strong>quantitative mesure</strong> which indicates how <strong>hot or cold</strong> the device is, temperature sensitive sensors can be used to make an alarming signal and can be programmed in various programming languages. It is measured by detection of heat radiation by a temperature sensing material.which may be then calibrated in any of various temperature scales, <code>Celsius</code>, <code>Fahrenheit</code>, <code>Kelvin</code>, etc.</p>

<p><strong>Usage of Tag <code>temperature</code></strong></p>

<p>The tag <code>temperature</code> on stackoverflow can be used to ask questions related to programming a device or application, to sense temperature of a room/device. Tag <code>temperature</code> should be only used for questions related to programming, Please do not ask here question related to physics or thermodynamics.</p>"			0		2013-08-17 09:27:08.497000 UTC		2013-08-17 10:34:47.190000 UTC	2013-08-17 10:34:47.190000 UTC	user2273202		user2273202			5	0		
18380779		<p>Use this tag when asking Excel related questions but asking for C# code.</p>			0		2013-08-22 12:41:36.230000 UTC		2013-08-22 12:59:24.710000 UTC	2013-08-22 12:59:24.710000 UTC	user2140173		user2140173			5	0		
18385340	collapse	"<p>This tag is deprecated and should not be used. This tag has been deprecated due to lacking discriminating power.<br>
Instead, use a tag related to the library that the collapse function belongs to.</p>"			0		2013-08-22 15:52:55.240000 UTC		2018-06-29 18:52:48.143000 UTC	2018-06-29 18:52:48.143000 UTC	user9938648		user9938648			5	0	<collapse>	
18441349		"<p>When a user performs an action event like a click event on a button in any java based application this click is transformed to an <code>ActionEvent</code> that is generated and received by its <code>ActionListener</code> object. ActionListener is a java interface which works as a receiver of action events.</p>

<p>The class that is interested in processing an action event should necessarily implement this interface, and the object created with that class is registered with a component, using the component's <code>addActionListener</code> method. When the action event occurs, that object's <code>actionPerformed</code> method is invoked whenever an action occurs.</p>

<p>The class ActionEvent is a public class which extends <code>AWTEvent</code> class of java.
The action event like clicking of a button can also be performed using keyboard by pressing the space bar.</p>

<p>Class ActionEvent provides 3 predefined constructors:</p>

<ul>
<li><p><code>ActionEvent(Object source, int id, String command)</code>
Constructs an ActionEvent object.</p></li>
<li><p><code>ActionEvent(Object source, int id, String command, int modifiers)</code>
Constructs an ActionEvent object with modifier keys.</p></li>
<li><p><code>ActionEvent(Object source, int id, String command, long when, int
modifiers)</code>
Constructs an ActionEvent object with the specified modifier keys and timestamp.</p></li>
</ul>

<p><strong>Usage:</strong>
The tag <strong><code>actionevent</code></strong> can be used for programming problems related to GUI applications and event handling based problems in java. This tag should not be used for problems related to event handling in javascript and other languages.</p>

<p>Official documentation for class <code>ActionEvent</code> can be found at <a href=""http://docs.oracle.com/javase/7/docs/api/java/awt/event/ActionEvent.html"" rel=""nofollow"">http://docs.oracle.com/javase/7/docs/api/java/awt/event/ActionEvent.html</a></p>"			0		2013-08-26 09:54:22.893000 UTC		2013-08-26 10:34:23.210000 UTC	2013-08-26 10:34:23.210000 UTC	user2273202		user2273202			5	0		
18452132		"<p><strong>Sun ONE</strong> was a brand name under which <strong>Sun Microsystems</strong> used to market server software products. Sun ONE stands for Sun Open Net Environment. The Sun ONE brand was primarily used for products that resulted from Sun's alliance with Netscape Communications Corporation. The name was also applied to other Sun software products such as <code>Sun ONE Studio 8</code> and Sun ONE <code>Active Server Pages 4.0</code>.</p>

<p>Sun ONE was introduced on April 15, 2002, to supersede the <strong>iPlanet</strong> brand name, following the end of the Sun-Netscape alliance. Sun ONE itself was superseded on September 16, 2003 by the Sun Java System brand.</p>

<p><strong>Usage:</strong></p>

<p>The tag <a href=""/questions/tagged/sunone"" class=""post-tag"" title=""show questions tagged 'sunone'"" rel=""tag"">sunone</a> can be used for programming related problems of <code>Active Server Pages 4.0</code> and <code>Sun ONE Studio 8</code>. Please do not ask questions related to company profile and other off topic questions.</p>

<p><strong>Source :</strong></p>

<ol>
<li><a href=""http://en.wikipedia.org/wiki/SunOne"" rel=""nofollow"">http://en.wikipedia.org/wiki/SunOne</a></li>
<li><a href=""http://www.oracle.com/technetwork/indexes/documentation/index.html"" rel=""nofollow"">http://www.oracle.com/technetwork/indexes/documentation/index.html</a></li>
</ol>"			0		2013-08-26 20:03:39.227000 UTC		2013-08-28 05:39:05.013000 UTC	2013-08-28 05:39:05.013000 UTC	user2273202		user2273202			5	0		
