id	title	body	accepted_answer_id	answer_count	comment_count	community_owned_date	creation_date	favorite_count	last_activity_date	last_edit_date	last_editor_display_name	last_editor_user_id	owner_display_name	owner_user_id	parent_id	post_type_id	score	tags	view_count
8042886		"<p>I've always been impressed with the moderation system here, and when I saw the Badge requirements for this cycle and realized I could qualify, I thought I would toss my hat in the proverbial ring.</p>

<p>I have earned all of the badges noted. Not only have I earned the Deputy badge, but I am actually one of only 86 to have earned the Marshal badge, for post flagging weight. I firmly believe that SO is as great a site as it is because of the standards of conduct and the structure for questions and answers, and as a 10k moderator, I have tried to use the tools available to do my part to help keep the site useful.</p>

<p>I have been a member for 1 year and 10 months, and most of my activity has centered around answering questions on C#, ASP.NET, MVC, SQL Server and many related items.</p>

<p>One place where I likely am short compared to the other nominees is on Meta participation. In fact - I only just now earned the required Convention badge (I needed one more post with 2+ votes). I have used Meta mostly to search for information when I have a question about the use of one of my moderator tools, and have not concentrated on its use that much. I would change that as a Community Moderator (and plan to anyway, now), but I figured I'd mention that!</p>"			1	2011-11-07 21:31:41.583000 UTC	2011-11-07 21:31:41.583000 UTC		2011-11-07 21:31:41.583000 UTC	2011-11-07 21:31:41.583000 UTC		237838		237838		6	64		
8045321		"<p>StackOverflow has been by and large a very supportive and welcoming community to me when I was first starting out - therefore I have given back to it in a plethora of different areas. 
I love this community like I love Hershey's chocolate. ;)</p>

<p>I'm an extremely passionate coder with a current focus on iOS development. My standing in both the [objective-c] and [ios] tags speaks for itself. 
I love helping out other coders with their issues and will stop at nothing to help them find solutions.</p>

<p>I think I'd be a great moderator for a variety of reasons:</p>

<ol>
<li>I'd be reciprocating all of the TLC that I myself received when joining the site nearly 2 years ago.</li>
<li>I've participated in >700 tags, earned the Copy Editor, Fanatic, Epic and Generalist badges, and frequently try to clean up clutter by extensively using the 10k+ tools.</li>
<li>I believe that respect is paramount in life, the key here is to treat your fellow as you would treat yourself.</li>
</ol>

<p>If the community would support me in this cause, by which I'd be able to give back <em>even more</em>, I'd love to take on the challenge!</p>"			1	2011-11-08 02:37:19.103000 UTC	2011-11-08 02:37:19.103000 UTC		2011-11-08 02:43:14.323000 UTC	2011-11-08 02:43:14.323000 UTC		220819		220819		6	0		
29527962		<p>Hi; my name’s Ryan. I’m already a moderator; I don’t really need a nomination here to keep moderatin’, and I really hope that this does <em>not</em> go through. Nevertheless, in the interests of finding odd site behaviour…</p>			1	2015-04-09 01:02:45.600000 UTC	2015-04-09 01:02:45.600000 UTC		2015-04-09 01:02:45.600000 UTC	2015-04-09 01:02:45.600000 UTC		707111		707111		6	0		
33662453		"<p>As a moderator, I would <strong>try my best</strong>.</p>

<p>As a moderator, I would <strong>never type in all caps.</strong> <sup>(because I think it looks like yelling)</sup></p>

<p>As a moderator, I would <strong>measure twice and cut once</strong>.</p>"			1	2015-11-12 00:31:46.343000 UTC	2015-11-12 00:31:46.343000 UTC		2015-11-12 00:31:46.343000 UTC	2015-11-12 00:31:46.343000 UTC		1366033		1366033		6	0		
69532000		"<h1>Tamás Sengel</h1>
<p>Hey, I'm Tamás. As a moderator, I promise to *do nothing*, but <em>do that really well.</em></p>
<h1>My Advantages</h1>
<ul>
<li><p>I will have a cool diamond next to my name</p>
</li>
<li><p>Like damn, it's so cool</p>
</li>
<li><p>I'll also have badges, I think, too lazy to check</p>
</li>
<li><p>I'll be professionally doing nothing. Maybe I'll get a certificate as well if I'm not too lazy. I heard Pluralsight does good ones.</p>
</li>
</ul>
<h1>My Disadvantages</h1>
<ul>
<li>None!!</li>
<li>Like seriously, I'm perfect the way I am</li>
</ul>"			1	2021-10-11 20:14:48.297000 UTC	2021-10-11 20:14:48.297000 UTC		2021-10-11 20:14:48.297000 UTC	2021-10-11 20:14:48.297000 UTC		3151675		3151675		6	0		
69621918		"<h1>Stephen Rauch</h1>
<p>Hi, I'm Stephen Rauch, an avid user who enjoys improving the quality of the site. I equally enjoy helping new users produce better posts, and deleting the irredeemable.  I have been a member here for almost 5 years.</p>
<p>I am currently an elected moderator on <a href=""https://datascience.stackexchange.com/users?tab=moderators"">datascience.se</a>, so I am already familiar with the moderator tooling, as as well as hunting voting rings, and needing to hand out the occasional review suspension.  I handle most of the flags on that site, but this is only about 1.8k flags in the roughly 900 days since I was elected there. This is only about 2 flags a day, and will not have an impact on my ability to spend time on SO.</p>
<p>Philosophy?  Bullies and Trolls are incompatible with Be Nice!</p>
<p>And since stats seem to be thing here: network wide I have performed roughly 65k reviews, 10k edits and 14k Close votes. In addition, I have visited SO Meta for the last 1060 consecutive days.</p>
<p>Also, I previously <a href=""https://stackoverflow.com/election/10"">ran for moderator in 2018</a></p>"			1	2021-10-18 19:59:07.080000 UTC	2021-10-18 19:59:07.080000 UTC		2021-10-18 19:59:07.080000 UTC	2021-10-18 19:59:07.080000 UTC		7311767		7311767		6	0		
4729614		"<p>I've moderated forums and online communities before, and have experience herding large groups of angry people. So, why not me? Besides, I put my real name out there--if I'm unjust, people are going to hunt me down like the sheepdog I am.</p>

<p>Wait.</p>

<p>People! Don't hunt me down like the sheepdog I am! I bring cookies of peace!</p>"			2	2011-01-18 22:09:30.567000 UTC	2011-01-18 22:09:30.567000 UTC		2011-01-18 22:09:30.567000 UTC	2011-01-18 22:09:30.567000 UTC		265530		265530		6	0		
4729788		<p>Hey, I have a <strong>very</strong> big passion in development! I began to software developing at the age of 12 years. I want to be a good moderator for what I am very active within the development, and it will make me even more active on the StackOverflow. <strong>Thank you all!</strong> :)</p>			2	2011-01-18 22:29:08.507000 UTC	2011-01-18 22:29:08.507000 UTC		2011-01-18 22:29:08.507000 UTC	2011-01-18 22:29:08.507000 UTC		170766		170766		6	0		
4730219		"<p>I believe you will find several other good candidates for moderator, so please choose them.</p>

<p>I'm not as active here as I would need to be to moderate, and I'm not particularly interested in moderating, but I will make myself available for the position if you don't see any other good options.  In other words I'd visit daily or twice daily and check out the moderator flags and other notifications needing attention.</p>

<p>You can <a href=""http://meta.stackoverflow.com/users/2915/pollyanna"">check me out on meta</a> if you would like to see what kind of a moderator I would likely be, but in general prefer to moderate only in those cases where the normal community moderation is failing.  I live in the eastern time zone of the US, which is quite popular amongst the existing moderators, so it might be wise to choose someone in a far different time zone.</p>

<p>Those of you who feel compelled to put a face to each name may review my <a href=""http://i288.photobucket.com/albums/ll164/stienman/9c763160.jpg"" rel=""nofollow"">self-portrait</a>.  Those interested in a better image and a more ludicrous grin will please submit an iPhone 4 to me ASAP.</p>

<p>Also, in the interest of full disclosure, I never downvote, which is the reason for my username on Meta.</p>"			2	2011-01-18 23:23:09.693000 UTC	2011-01-18 23:23:09.693000 UTC		2011-01-18 23:23:09.693000 UTC	2011-01-18 23:23:09.693000 UTC		2915		2915		6	0		
4730685		"<p>I don't consider this a nomination for myself, as much as an offer to help out.</p>

<p>I log onto Stack Overflow a few times a day, and am happy to spend some of that time on the few bits of moderation the community doesn't naturally take care of. I get a lot out of Stack Overflow and since I'm not a Skeet-level expert on any topic and can't always give amazing answers, this seems like a good way to bolster my contribution to the site.</p>

<p>I believe in the original goal of Stack Overflow to be the place for canonical answers on programming topics. I believe in the wiki-like, editable nature of it that means almost any one visit to the site offers the opportunity to leave it a slightly better place than you found it.</p>

<p>I believe in an upvote where it's deserved (occasionally <em>all</em> the answers on a question deserve an upvote...), a downvote where it's deserved (as long as an appropriate comment with some corrective advice goes with it), and the difference between posting an answer that isn't an answer vs. posting a comment.</p>

<p>A good community that's built on a good site can never be a bad thing.</p>

<p>Happy hunting. :)</p>"			2	2011-01-19 00:50:01.320000 UTC	2011-01-19 00:50:01.320000 UTC		2011-01-19 00:50:01.320000 UTC	2011-01-19 00:50:01.320000 UTC		26414		26414		6	0		
4730757		"<p>Answering questions about Google developer products is my full-time job.  This frequently brings me to StackOverflow for the tags we monitor, as well as a number of others (like <a href=""/questions/tagged/ruby"" class=""post-tag"" title=""show questions tagged 'ruby'"" rel=""tag"">ruby</a> and <a href=""/questions/tagged/ruby-on-rails"" class=""post-tag"" title=""show questions tagged 'ruby-on-rails'"" rel=""tag"">ruby-on-rails</a>).  It's admittedly a little weird that the best reason to vote for me is that it's my full-time job, but this typically means that I put a lot more thought into the way I moderate and answer posts than someone who does this in their free time.</p>

<p>My qualifications:</p>

<ul>
<li>User for 1 year, 9 months, 474 days visited</li>
<li>At this point, aside from vacations, I'm here almost every day</li>
<li>Active on a number of different tags</li>
<li>Community building is my job</li>
</ul>

<p>However, I'd totally understand why the community might be disinclined to vote to give moderator powers to someone who officially represents a company on SO.  I will, however, make all moderation decisions based on what I believe are in the best interests of the SO community, rather than what I believe are in the best interests of my employer.</p>"			2	2011-01-19 01:02:11.527000 UTC	2011-01-19 01:02:11.527000 UTC		2011-01-19 01:02:11.527000 UTC	2011-01-19 01:02:11.527000 UTC		90723		90723		6	0		
10982188		"<h3>Why I would be a good moderator</h3>

<ul>
<li><p>I have experience moderating: I've moderated other web sites before and I'm a college and high school teacher.</p>

<p>While none of the above is comparable to moderating a SE site, there are a few things you learn what will come in handy:</p>

<ul>
<li><p>Being patient when somebody can't see the error of his ways.</p></li>
<li><p>Dealing appropriately with major infractions.</p></li>
<li><p>Learning how to approach people committing minor infractions.</p></li>
<li><p>Analyzing reactions to your own moderation.</p></li>
</ul></li>
<li><p>I'm very active on Meta, SO and SU, so I have a solid understanding on how a moderator should operate.</p></li>
<li><p>I'm very interested in SO itself. My rep on Meta is higher than my rep on SO, and I have tag badges for <code>support</code> and <code>discussion</code>.</p></li>
<li><p>I have <strong>a lot</strong> of spare time that I spend on the SE network anyway.</p></li>
<li><p>I enjoy reading posts on SO more than writing them (I'm only a hobby coder), so I'd spend all my time on SO moderating.</p></li>
</ul>

<h3>Why I <em>want</em> to be a moderator</h3>

<p>I enjoy being a part of Stack Exchange, and I want to help make it better by being a <em>human exception handler</em>.</p>

<p>Teaching isn't just my day-time job, it's my <strong>vocation</strong>. And a very important part of teaching is moderation.</p>"			2	2012-06-11 14:34:32.130000 UTC	2012-06-11 14:34:32.130000 UTC		2012-06-11 15:03:44.363000 UTC	2012-06-11 15:03:44.363000 UTC		950430		950430		6	1021		
33716572		"<p>This is my first time running for office and I feel flatter that I can. </p>

<p>I am a active member of the community. As a moderator I would like to be able to give more back to able to serve this community. </p>

<p>I will try to better this post in the morning </p>"			2	2015-11-15 04:56:53.503000 UTC	2015-11-15 04:56:53.503000 UTC		2015-11-15 04:56:53.503000 UTC	2015-11-15 04:56:53.503000 UTC		1380867		1380867		6	0		
4729567		"<p>I am firm but fair.  I love this community and want to protect and improve it.</p>

<p>If this community is to survive as the number one Q&amp;A site for developers, ""Should've Googled First"", ""Check out my site/product"", ""Tell me how to design eBay"" type questions need to be quickly removed/redirected to ensure the quality of our question pool to keep quality developers reading them and providing quality answers.  Nobody wants this place to become Experts-Exchange!</p>"			3	2011-01-18 22:03:58.893000 UTC	2011-01-18 22:03:58.893000 UTC		2011-01-18 22:11:46.893000 UTC	2011-01-18 22:11:46.893000 UTC		481154		481154		6	0		
4729610		<p>I will be honored if i have been given a chance to moderate this community. i will be true to the community and show respect to my fellow members. I am young but i am eager to take responsibilities. may be i am too young to be moderator but it's always a better option to have a young player in a team.</p>			3	2011-01-18 22:08:58.417000 UTC	2011-01-18 22:08:58.417000 UTC		2011-01-18 22:35:40.817000 UTC	2011-01-18 22:35:40.817000 UTC		407418		407418		6	0		
4729762		"<p>I would like to become a moderator due to the fact that I'm very socially active as well as great patience. </p>

<p>Working for a organisation that demands patience as a key skill, over the years I have become very good at listening to all parties arguments and deciding not the facts that are in front of me, I am not the type to be socially persuaded into a decision. </p>

<p>I believe in myself that my listening skills are good in comparison to many other members of stack overflow members. </p>

<p>Some details about myself: </p>

<ul>
<li>Name: Robert Pitt </li>
<li>Age: 22 </li>
<li>Some Skills: Programming, Networking, Infrastructure, Problem Solving, Team Management </li>
<li>Interests: Computer Science, Programming, Latest Technologies, Sports, Pint in the pub, Enjoying Life, Socialising. </li>
</ul>

<p>A short Biography: 
I'm a young enthusiastic person who thrives on becoming great at anything I find interesting, I work for the Children's Services across the UK where I work with Information Communication Technology as a Manager for the Infrastructure and Innovations team. </p>

<p>But under all that I'm actually a relaxed guy who likes to be with mates, going to the pub and talking about Music, Life, Women etc.</p>

<p>Something you may notice about my profile is that i have several answers with 0 votes, several answers with minus votes, I would just like you to know that this is not down to poor answers (although sometimes when I'm tired I can make mistakes) but the fact that even though I'm incorrect I leave my answers up where others would delete them if they start getting down votes.</p>

<p>The reason for this is that SO is not about reputation, Its not about being right all the time, its about providing the less knowledgeable with a set of answers that are marked accordingly to there correctness, so that the user knows what's correct <em>as well</em> as what's incorrect. </p>

<p>On SO there is only need for little intervention when when it comes to moderation and knowing when that intervention should be is a key factor in keeping peace within the community.</p>

<p>From the past sites that I have run as well as moderated I have learnt that moderators need to be considerate as well as vigilant, Within my life I have been known to be able to talk any single person and be able to read there character and personality and respond with the correct tone,manner and body language to be able to keep a certain level of respect.</p>

<p>I believe that bringing some of these skills into the community I would be able to gain respect and order from the community.</p>

<p>Finally I would just like to say that I'me not perfect, and if you expected the perfect moderator I would withdraw my proposal, I expect to make mistakes and I look forward to making mistakes as this is the only true way to gain experience and knowledge.</p>

<p>Thanks for taking the time to review this post. </p>

<p>Regards 
Robert Pitt</p>"			3	2011-01-18 22:25:58.790000 UTC	2011-01-18 22:25:58.790000 UTC		2011-01-19 00:08:38.163000 UTC	2011-01-19 00:08:38.163000 UTC		353790		353790		6	0		
4729856		"<p>I'm a fanatic generalist, soon to be a Yearling for over a year.</p>

<p>Whenever I search for programming related questions, I feel eased, if a SO discussion has made it to the top results. Why? The structure, the commitment and the knowledgeability of this community is unmatched. This sure needs some moderation and I'd be honored to help with this. </p>

<p>I usually visit the site every day, mostly trying to answer peoples questions in the python and related tags and to learn more about python and some other dynamic languages. Also, I find myself regularly editing posts, so that they become more readable or retagging questions; one thing I'm not so much involved in is meta, but I occasionally skim through popular questions there, too. </p>"			3	2011-01-18 22:35:54.833000 UTC	2011-01-18 22:35:54.833000 UTC		2011-01-19 17:14:22.027000 UTC	2011-01-19 17:14:22.027000 UTC		89391		89391		6	-5		
8042016		"<p>In <strong>10 months</strong> of membership here I've learned more about my field than I did during my 4 year education... One part by asking questions, but mostly when an attempted answer of mine is mis-informed... </p>

<p>I have taken a great interest in this Site as both a <strong>tool</strong> and a <strong>point of contribution</strong>.  My participation borders on <strong>obsession</strong> as in the 10 months I've been a memeber, I can almost count on one hand the number I've days I've <strong>not</strong> logged in ( <strong>6</strong> ).</p>

<p>Active in : php, javascript, codeigniter (top 2 of all time)</p>

<p>CV: <a href=""http://careers.stackoverflow.com/jonathanjohnson"">http://careers.stackoverflow.com/jonathanjohnson</a></p>"			3	2011-11-07 20:12:44.913000 UTC	2011-11-07 20:12:44.913000 UTC		2011-11-07 20:12:44.913000 UTC	2011-11-07 20:12:44.913000 UTC		555384		555384		6	0		
